Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCO18,4189.32621973,5
NCW41,2247.66290189,1
FDM52,3744.28368164,5
NCF55,453.758386131,6
FDT09,2199.3514607,8
NCM19,1528.37168788,6
FDW12,2906.4246645,3
FDP15,2882.91039639,4
FDK36,691.84198723,7
FDZ25,2532.49399116,6
NCW06,3132.74535017,9
FDW60,2906.94844792,8
DRC49,2036.13570549,1
NCT17,2712.1499094,6
NCN06,2967.15245454,3
FDC45,2266.20528597,1
DRJ47,1777.07848205,4
NCF06,3771.45580766,7
FDE21,509.726795101,0
DRG27,426.74089462,1
FDW40,2334.41428433,9
NCO53,2661.1565149,8
FDE23,971.21684334,9
FDQ16,1768.55846559,8
FDS26,3678.26443719,7
FDZ13,-835.310424969,0
FDS14,2601.85362542,9
FDC10,1662.19152574,7
FDY16,2980.70635526,9
FDJ20,1719.54779359,6
FDV43,479.625577759,6
FDZ32,3150.51703385,5
FDR23,2688.83796423,8
FDN24,575.585155728,6
FDE34,4117.93771971,5
FDU31,3210.34599953,1
FDW33,2155.78438242,3
FDU26,1947.47141017,8
FDE20,4150.52058701,5
NCW05,1284.80816095,6
FDB22,2779.66293322,3
FDO56,1926.88402004,8
FDA19,3425.81909258,5
DRI39,677.574686765,7
FDH52,1607.68662139,3
FDZ50,2609.19409897,6
NCN42,2127.91169739,6
FDB53,1932.32781295,1
DRG11,1494.8178278,2
DRK11,3817.4428426,5
FDQ60,1668.82497964,2
FDT36,303.176479102,2
DRG25,3483.9269435,3
DRJ23,3014.1945241,8
FDG05,2229.13142178,6
NCK06,2514.25876991,3
FDU52,2171.00316772,2
FDW07,1846.75809141,3
NCM17,512.593090556,7
FDA22,2328.3818058,7
NCA41,3551.74959584,3
FDF38,605.589185096,6
FDH52,1128.14749857,8
FDY58,2569.12008127,4
FDZ16,2653.08555052,7
NCM18,744.922585688,2
FDA22,3060.96855633,3
NCJ43,2541.52845508,6
FDI34,4911.18818532,5
FDG56,1062.13419947,8
FDS34,1852.68412083,8
DRC01,772.739018458,6
FDQ04,424.10745096,6
FDK04,754.811746995,6
FDT51,2022.88712445,9
FDV26,2813.60010707,2
FDS04,2259.21838792,9
FDW43,4131.7499196,3
FDQ28,999.334974611,0
NCK06,1758.83900966,2
FDS23,2436.64086336,3
FDZ36,1985.04569332,4
FDE56,1435.52135929,3
FDW10,4033.90191513,5
NCN14,2557.72032158,7
NCQ18,1192.4354096,7
FDW08,1310.65632113,2
FDU43,3436.40635822,6
FDR33,362.303189867,0
FDM24,904.940935483,0
NCZ05,1648.17713144,8
NCV41,1609.08796453,6
FDV11,3235.0974559,3
NCY05,423.928403977,6
FDV44,3520.49317472,3
FDW32,1499.82107738,9
NCU18,3605.2646541,5
NCC43,3528.62194883,6
FDW19,1596.03060689,1
FDN31,2699.83651714,6
FDI48,688.729641935,7
FDS24,1262.56519551,2
FDF46,1892.29264082,9
DRG23,2123.56017877,2
FDG14,2945.42276131,3
NCY30,2964.56036854,9
FDO28,2420.19063998,3
DRD24,2066.8859516,6
FDI33,1639.51869195,9
FDN32,2954.84157506,8
FDR16,3012.03505024,7
FDF26,2484.00257393,8
NCN29,1431.98539344,3
FDE20,2521.13510589,7
FDA46,2876.86314086,8
FDU28,2654.90275433,7
FDQ48,1449.59574401,7
FDV36,1818.07169408,1
FDR14,1225.12606799,3
FDP23,3146.21031697,2
FDP56,647.040339585,1
FDK48,-131.889440827,0
FDR48,2274.01732715,8
NCY29,1069.50674222,9
FDM22,1498.69743315,3
DRJ01,2212.31146307,1
FDZ43,3555.48433756,7
FDV03,2167.20687652,6
FDX11,4159.62555556,5
NCA41,4399.72850079,5
FDE38,2392.37808745,2
FDI27,1386.75575095,3
FDN32,2657.32075994,1
NCN43,1759.32629984,2
FDB47,4542.24588527,5
FDV03,2183.38102654,2
NCN30,1392.90330856,7
NCV54,519.277680274,0
FDV07,1545.50286888,1
FDP07,3147.04890306,9
FDK48,1771.74585011,3
FDM15,1455.51292131,4
FDY19,3264.26502608,5
FDK46,3988.41023661,8
FDY11,966.893237595,7
FDH09,902.238464393,8
FDO08,4007.18551982,5
FDU14,3622.58826764,1
FDD22,3094.45741512,5
FDM27,2089.74783622,2
FDL02,3040.42863183,5
NCA17,2069.19935162,6
FDE38,1655.89496589,4
NCG07,3060.35301087,9
DRC27,3569.18771755,1
FDA27,3761.99802985,6
FDW40,1956.73395677,7
DRI11,1654.2006149,1
FDN50,1639.75225061,8
FDR12,2770.8076664,8
FDT34,2843.47324946,5
FDW11,813.690513908,6
NCO30,4275.38060982,5
FDZ34,2729.44253859,2
FDU45,1638.97655923,2
NCD42,497.364091994,6
FDX25,2498.98156235,7
NCR29,964.694073193,8
FDX43,1676.9678459,4
FDB04,-5.91063210382,0
FDR49,2048.26109332,5
FDS39,2801.66671889,3
FDW58,1524.72938896,7
FDG22,-187.988968646,4
FDG31,844.981097669,2
NCV53,5112.53330208,5
DRJ37,2133.53410699,6
FDV07,1562.57297036,6
FDW52,3187.88810032,3
FDT15,2691.89024864,7
FDD02,2415.39102444,3
FDM16,1069.56936552,6
NCE55,2604.50160473,8
FDB57,4047.01344608,3
FDQ04,463.470432872,1
FDQ47,-602.946799383,4
FDY14,3045.92087592,4
DRK37,2734.69995258,2
FDO25,2883.87764249,2
FDL57,4013.3292143,8
NCK29,2346.14562781,3
FDK46,5358.6157633,5
NCB43,1293.00714081,0
DRE01,4916.53391157,5
FDC46,3275.76841681,3
FDQ23,1492.5831941,7
FDX38,1069.42421673,9
FDG60,4142.57835773,3
FDW55,3665.80579216,2
FDP39,585.97225518,1
FDB20,1821.7437298,3
FDV21,1548.67710496,2
FDZ02,1391.04611832,1
FDP19,3209.59973116,5
FDA38,3538.33801416,6
FDH22,1621.15442477,7
DRM11,3783.46851067,7
FDO12,4394.04932756,5
FDT14,1978.87600723,9
FDW34,2341.07708214,0
FDG04,4376.87488533,5
FDW59,1969.31168367,3
FDR33,2306.90547412,3
FDP32,1718.5627753,1
FDL13,5002.20553416,5
FDD22,1474.83728293,1
FDV40,2629.33262888,5
NCD55,792.041921192,8
FDQ20,-628.205172165,0
FDD28,749.428909142,7
FDC39,2808.10673599,7
NCR17,2053.09034406,9
DRO35,2438.05379967,3
FDF40,4073.71660994,9
FDR31,2852.55106948,3
NCQ41,2837.03484861,2
FDP38,919.842764436,8
NCU54,4523.18546236,5
FDG22,1225.70783983,3
DRK59,3350.18579752,1
FDC37,1755.50332271,8
NCO42,2075.67017192,1
NCT42,2164.56344523,2
FDX27,1207.88210671,6
FDV40,1813.86595583,3
FDT45,2294.92242014,5
FDS47,253.250901159,4
FDR45,3459.04492212,6
FDB03,3311.70061218,7
FDO49,754.316605072,6
FDU60,4023.09110326,5
FDB26,1508.1842034,3
FDB46,3036.19566509,2
FDQ37,1967.71585188,4
FDN03,3712.48260636,2
NCX30,3610.94061792,7
FDK32,1514.36312069,4
DRM47,2776.98482853,1
NCO02,1088.21365725,8
FDP04,896.894697131,1
NCO43,1769.18034012,9
FDD59,1098.73114612,1
FDQ10,2467.56960955,2
FDW45,2101.77582892,6
NCK30,4037.24667107,9
FDU31,3938.56794153,3
NCQ17,1269.79090235,4
FDN01,2471.21665904,2
FDZ19,2800.67741541,9
DRG37,2285.49615302,2
FDE32,452.320480615,7
FDO34,2791.48249508,9
FDM04,59.9883138233,4
FDZ25,2898.83599967,9
FDU08,1788.15951823,9
NCW30,3790.71542386,7
NCM18,717.917101589,1
FDS22,605.975095467,6
NCH18,3534.27406714,2
FDC23,2571.63518997,1
FDY46,2639.60023191,1
NCU06,3495.77858836,8
FDX57,1395.23660055,7
FDX36,4763.69823487,5
FDL16,381.775947844,7
FDT16,2619.002145,0
FDN16,2202.4550808,3
FDC03,3070.56829162,8
DRF60,3444.19988225,1
FDS27,4516.8852052,5
FDP33,2355.33779457,0
FDJ36,2066.23879299,3
NCR42,365.161880921,1
FDV14,1186.0889946,2
NCP42,2841.33832086,6
FDB50,2501.63700547,5
NCC30,4156.85596786,5
FDA23,2169.00300309,3
FDW16,1313.12931128,2
FDQ52,2170.99964886,0
FDB58,2512.33717098,9
NCP29,1123.66655824,9
NCM05,3787.60644207,7
FDO25,2884.07153444,1
NCM54,2012.80074649,8
NCL54,2645.80905438,8
FDL39,1393.99892728,0
FDF53,3315.54841667,3
NCQ42,1796.06191368,6
FDF58,870.674060176,1
FDZ04,864.340353428,6
FDE26,1197.82489618,4
FDS60,2594.3362278,2
FDV58,2694.58026034,2
FDM04,712.995019907,7
FDE08,2068.02022887,6
NCB43,2948.84245469,9
FDU11,372.107063192,0
FDF22,2315.39093738,4
FDE24,1909.28488372,1
DRJ49,2178.62142545,8
NCQ53,3432.48839898,6
NCL41,409.889249387,1
FDR22,1617.81124046,1
FDH04,1380.28236128,6
DRH15,471.883718658,7
FDY40,963.861432628,9
NCI17,1180.68151799,6
NCC18,2178.3539275,1
FDY28,4525.81169825,5
FDB45,3094.38043622,5
NCL30,2523.73866237,3
FDM10,2999.05323749,2
FDH22,3253.56255413,5
NCZ53,2751.63422456,2
NCI18,3229.7127337,1
FDH14,3670.96482569,5
FDR36,2090.02710523,5
FDW01,2120.83741934,7
FDK02,3181.37844121,5
FDJ02,2926.0781666,3
FDU55,3766.96787379,1
NCV18,2661.48632515,5
FDH14,2766.39452258,3
FDZ37,1315.2412208,7
FDX49,3694.71123046,9
NCD43,1744.27508677,8
FDZ07,763.437016916,1
FDK43,1805.89829434,6
FDR32,4043.82008004,3
FDT39,2250.43785831,1
NCV54,1699.3257552,2
FDF38,1365.68063614,3
FDV60,3010.60641041,8
FDH44,3746.40817838,5
FDS21,1140.63889185,8
NCL41,424.51993098,7
FDM46,1098.77901308,2
FDU27,465.4007932,7
NCJ54,3327.68708429,2
DRG51,3217.55305648,3
NCA29,1772.6629413,4
FDR47,2714.66705576,7
NCL19,3655.17268365,5
DRG01,1434.9239031,9
FDG10,1116.00059035,8
NCV05,2566.87344031,9
NCH18,2812.55723186,4
FDV14,1944.57302551,3
DRJ23,2761.95667767,6
DRJ11,2895.3464409,8
FDZ03,2655.83380546,2
FDI27,-562.068641427,0
FDJ14,1920.28793307,3
FDU32,1729.74683807,2
FDD47,3932.9598812,5
DRF36,2788.2601995,6
FDM21,3941.6889597,8
FDV10,1307.25250769,3
FDH60,3541.01313002,3
FDX47,1113.40417219,0
FDT19,1544.24390407,4
FDO11,3706.96529979,7
FDH24,3898.62788169,5
FDL02,2206.19301678,3
FDB02,2978.71755118,9
FDA43,3021.71060004,8
FDG52,555.406398868,7
DRC12,2736.02594228,1
FDY37,2851.15218687,3
NCU18,1969.35292527,7
FDU09,743.2038837,6
DRJ25,2091.44772136,5
DRE12,2324.79215411,3
DRL47,1802.77408973,2
DRK01,1576.55823654,8
FDC22,1812.00876823,4
FDG44,580.337140499,1
FDW04,1867.19054419,6
FDK09,3579.0762068,9
NCN43,1764.89110122,6
FDG04,3133.98431985,9
FDH32,24.9970122948,0
DRI47,2141.26601918,2
DRE15,1088.54550983,1
FDY11,994.4949173,6
FDO60,965.937182982,9
FDQ20,1300.54830471,3
FDO57,3787.18295934,5
FDT14,785.716826749,4
FDA57,883.731291424,9
DRN35,429.882900307,2
FDJ03,904.572833091,8
FDX28,1274.24718196,2
DRE25,1231.18800085,7
FDR09,3948.44758621,8
FDB23,3364.9115665,6
FDO08,2366.84749754,7
FDQ23,1827.17575749,9
FDW04,1853.11674647,1
DRK13,1471.99091181,0
NCL17,3575.49662897,5
FDY21,2562.32249932,6
FDJ38,4374.95187243,5
FDA37,1103.00069423,4
FDV43,493.759830156,1
FDL36,1464.94330895,8
FDD53,509.342681933,7
FDZ19,1189.36660757,0
FDV21,1545.55056066,7
NCL54,3155.32516243,3
DRI47,3729.68446065,5
DRG03,2603.15504674,9
FDG21,1980.55481005,1
FDW03,2298.05843582,3
NCI55,1992.02582895,8
DRC36,1881.5261976,4
FDH22,1652.68424843,2
FDV20,1818.03822746,7
NCU41,4350.16997463,5
FDN46,2937.31128017,5
FDK50,2337.06749167,7
NCA05,3724.38230549,5
DRH01,3167.45678536,3
FDT08,2872.43561878,3
FDM08,4023.96827358,3
FDZ07,765.602837513,6
FDS22,658.103833647,2
FDV35,3696.92650519,5
FDI28,-81.5051074854,0
FDW58,3164.52339169,5
FDT52,3586.51953637,7
FDY34,2689.84975177,8
FDR10,2586.5195939,8
FDK57,1628.21181537,2
FDR02,3175.31385501,5
FDX49,3583.77633861,8
FDQ20,780.8553237,8
DRK23,3629.63033848,7
NCW06,2972.71679681,8
FDR31,2123.72500799,2
NCE43,2284.01761028,1
DRO59,2668.49471342,5
FDN09,3922.70248636,9
FDR11,2432.05193043,8
FDO57,2171.95117486,1
NCX18,2874.54611441,2
FDB05,4293.56390582,3
FDQ08,1649.88815645,3
NCG43,1233.00451468,6
FDJ56,1165.92637607,1
FDA13,-852.763299325,0
FDO56,1683.53500667,2
FDB37,4318.89466995,3
FDZ02,2162.17989616,3
FDQ24,3817.03741331,8
FDM16,1059.91942188,1
FDU35,1711.69310612,9
FDT35,2398.7536693,6
NCX30,3976.68903022,9
FDG04,2753.11891449,2
FDI12,1145.83397312,6
FDE35,839.594200794,6
NCP14,2966.71788515,5
NCY53,1497.61249885,7
FDP49,738.557920979,2
FDQ04,469.685234131,2
FDM39,2548.54623838,6
FDO58,1619.36607833,4
FDC56,1547.91077147,2
NCQ54,2678.15354629,8
FDV10,2154.26900972,5
NCK17,753.604431697,8
NCF55,2086.91623083,5
FDV33,3817.83642098,1
NCH29,654.787173847,4
FDA37,3413.88902782,5
FDH46,2225.46864312,3
FDS25,1437.2022523,6
FDH04,2956.98397416,5
FDX52,3047.99801372,8
NCD42,500.641614648,2
FDW47,1717.39671472,2
FDL25,2803.82613695,5
NCJ06,508.291574006,0
FDY09,2491.78259246,1
FDS40,754.117067757,8
FDH41,3037.72562311,2
FDG38,1204.35338364,6
FDU03,4156.91169727,5
FDV20,2071.28317948,8
DRB13,2872.31686514,7
NCQ30,1691.2050415,1
NCH06,3460.60948804,1
FDU50,2339.06463422,3
NCO42,1401.2104159,4
FDW09,1923.5439736,3
FDH04,1345.38795377,1
FDC21,1550.97309931,7
FDL21,991.479146417,9
FDM46,-236.850589543,0
FDT22,-108.611206942,4
FDB28,2770.0019,6
FDI12,1936.53891689,3
FDA28,1817.55033946,7
FDF59,1732.96199061,1
FDM45,3298.96946121,5
FDQ56,1039.57235677,2
FDR46,2282.07081325,9
FDT01,2855.43525564,1
FDD16,2635.88960294,5
NCU30,1121.18041848,0
FDM40,513.40887233,0
FDI56,1204.99088277,6
NCS30,1691.29455602,1
FDU08,1405.66125202,2
FDX51,4495.44466344,5
FDA43,2786.2510867,7
FDX59,-804.747459547,0
FDC37,2261.82296931,3
FDP58,2977.07857731,1
NCY42,2059.24379242,6
FDF21,3502.20232924,3
FDU10,2123.17938249,5
DRL47,2552.34131327,3
FDA58,4082.46601795,3
FDJ22,3122.12876656,9
FDK50,2567.95025795,8
FDO38,1016.97450154,6
DRF60,3474.59886453,6
NCZ42,2798.4752099,4
FDD35,2073.20924625,9
FDL25,1186.31659087,7
FDJ16,623.289335318,1
DRK59,3752.69226792,9
FDI50,3659.02362989,8
NCB19,1108.09407522,7
DRI37,708.561102977,6
FDA14,3674.56974336,5
FDC08,3986.5407179,3
FDS45,1776.32669784,8
FDI21,1252.58419671,9
DRJ47,2520.52979276,6
DRE37,4257.85822452,5
FDT55,3058.44499761,3
NCG42,3421.60668581,5
FDA31,2717.58335733,9
NCW42,3393.26857746,8
FDF50,2686.16094735,2
FDK56,2913.1360213,9
FDX10,361.097461453,6
NCK07,3918.84278437,5
FDZ49,3102.43747362,2
FDR33,1528.25858675,1
FDO44,2233.87956005,3
FDA20,2887.61107319,8
NCL30,1776.19216246,7
FDI05,113.306182924,4
FDQ12,4074.85422068,3
FDH47,1205.47854966,2
FDH34,3438.19800497,3
FDF29,2194.58291822,8
FDG40,1181.35822723,3
NCE18,3633.21214094,2
FDP21,1614.86267236,0
FDY50,1062.78075876,1
FDB36,2256.94561724,9
NCZ29,2116.50907752,9
FDU20,2513.87122836,3
FDO56,1687.26285673,1
FDW31,3273.2305536,9
DRH59,1010.27868916,1
NCB30,2857.01754783,2
FDK43,3440.58092025,5
FDW43,3387.07756941,7
NCL19,2035.69440447,2
FDJ27,1552.60098064,8
FDC45,2516.08179698,8
FDY40,643.006956449,6
NCM41,1270.34270878,6
NCK18,1747.42828516,4
FDP37,2046.33257654,9
FDA27,5377.42733133,5
NCX30,3592.54167227,6
FDR09,3652.85772742,2
FDG08,3920.12202275,5
NCU30,2340.98619734,1
FDB16,1214.02075163,2
FDM16,1071.15389763,2
FDC48,1157.5054498,1
NCF18,2880.71676481,8
FDU46,2053.40834676,3
FDH41,3784.44312328,3
NCN42,940.104003082,0
FDU49,1535.44931164,8
FDB20,2662.60119655,5
FDG50,626.784157794,4
FDW20,1744.00324406,7
NCO55,1813.10502405,9
FDX48,2512.36708694,8
FDU48,2107.4500587,8
FDR48,1206.15153854,4
FDK27,1769.49408726,1
FDT35,2341.68350195,1
FDN12,1858.89692336,9
NCE31,-699.615835224,4
FDL21,622.474374671,2
FDV56,1593.35854552,2
FDR16,3043.75931515,2
NCP41,1939.19771117,9
FDJ27,1311.60590255,1
FDA07,1801.43204639,2
FDK55,1632.86453108,9
FDM33,3479.65822907,9
FDY46,2911.85493195,8
FDD36,1947.37320327,8
FDB12,2979.22962838,5
FDF28,1140.09136599,4
NCE07,1414.30464736,4
FDW50,3914.12993677,5
NCW18,3380.62957447,2
NCJ17,138.550952951,4
DRZ24,414.723963033,0
FDS07,1516.75197246,6
NCW05,-4.131215681,0
FDZ22,1889.34998269,3
FDK02,1763.18860057,8
FDZ45,4367.46708428,5
FDL25,1414.58860572,8
FDS08,2491.42582743,7
NCZ42,5055.44856395,5
FDX57,1378.39959726,6
FDF21,2996.06379466,8
FDJ56,1886.88293291,3
FDX10,341.162118104,1
DRG48,2137.29219023,6
DRN37,2574.03086628,8
NCY41,1114.81633105,3
FDN28,1515.55711518,7
FDE34,2481.41336546,7
FDR10,2382.40404272,7
FDC32,1189.504202,2
DRG13,2627.44760926,8
FDP59,1873.91199546,9
NCT53,1152.81549335,0
FDL57,5336.761727,5
FDN32,1538.46308233,0
FDK09,3947.31964242,3
FDA52,1164.8132756,0
FDC57,3182.52364729,9
FDI09,3350.84840733,6
NCB07,3018.04052293,8
FDP26,1276.35274259,6
FDP40,3249.50406317,5
FDL15,2128.65568085,1
FDV07,1829.63348092,8
FDS03,812.371373172,2
FDE50,3143.01708743,9
FDQ15,943.246586998,2
FDQ33,799.302320961,0
FDT22,629.490915663,1
DRO35,1692.85762743,6
FDJ41,4208.627036,9
FDQ27,1509.88232519,6
FDC26,1438.20771416,2
NCF43,3604.59379113,5
NCR50,2216.49750341,6
FDE39,2457.45181289,3
FDN49,2030.44883955,5
DRG11,1465.54972097,6
NCA18,1993.07073656,9
FDM36,3245.16891236,3
FDW32,1139.10514038,2
NCQ18,-99.4818647324,0
FDX14,2596.64930003,5
FDD46,1997.89092279,2
FDI34,2568.99784934,4
NCJ17,975.359752109,6
FDB52,3744.84578863,6
FDV55,2774.8232458,3
FDC57,3025.47348605,8
FDB29,1897.60432552,8
NCO43,1374.70943631,6
FDG44,588.737496594,7
FDJ34,1736.19050645,7
FDH40,1500.08251501,9
NCD07,3147.66635569,5
FDB41,546.895803581,2
FDH47,1977.12752404,3
DRK37,2743.60477227,6
FDM25,1831.98189079,4
NCX06,2643.00003434,7
NCS05,1909.19794445,2
FDS39,2049.57683697,7
FDC47,4741.66471508,5
FDG20,2444.29518528,1
DRL23,1562.81106818,2
FDY33,2189.93284271,1
NCH18,3509.59230318,7
FDX47,2284.68859971,6
NCB06,2185.37859612,7
FDP36,999.404115201,9
FDW44,3283.59252297,3
NCU41,3482.60781731,3
NCS17,1505.98754352,8
FDD46,2043.37432384,6
FDE45,2548.27570808,2
FDI09,3345.53968828,2
NCJ54,2127.16865252,0
NCA29,3235.0744462,3
NCN41,3310.71847763,5
FDY34,2442.05255756,6
NCG55,1622.55099468,6
DRM49,706.079277903,8
NCB42,2051.0341427,9
FDE58,1611.90919198,7
DRJ25,484.82956385,1
FDS47,-238.336141186,0
FDY21,2997.95473283,9
NCI54,1545.39957989,1
FDO24,2034.05420114,2
FDY43,2317.58127562,6
FDF35,2050.04469375,3
NCP29,-63.004735843,4
FDN28,3103.69464118,5
FDJ50,1479.07704927,3
FDQ14,3727.27898829,5
FDC37,1532.93324775,6
FDN08,1891.88930637,8
FDD04,1917.84395654,6
FDW34,4286.86286912,3
FDP04,927.634520953,2
NCG07,2667.29305771,2
NCN14,3297.69856894,3
FDJ16,646.462802484,7
NCM42,1536.64546186,7
NCF19,893.630053388,8
FDY21,3353.97731507,3
FDY19,1629.46662039,6
FDV09,2159.69917622,7
FDA28,1791.32702102,1
FDC38,2509.46597777,3
FDL28,3339.06934295,7
NCH43,3452.14661718,9
NCN53,424.93987253,7
NCW05,1320.85070581,2
NCO30,3452.8792769,3
FDT04,-427.455676187,4
FDB27,3563.82260907,3
NCK07,2335.17750928,1
NCA53,657.35760266,1
FDB33,3087.50180623,3
FDU37,1034.29177614,2
FDR13,1693.42988979,6
FDE45,2935.31620512,9
FDV37,2799.17114656,2
FDX44,545.613684823,4
NCL06,3725.85268445,2
FDJ28,2767.15230447,7
FDX55,3512.35772857,9
NCK17,1265.82316196,3
FDH52,880.360969796,6
FDN13,2827.93762879,5
FDK44,3075.72516568,3
FDU16,1396.30261062,8
FDZ07,759.165532742,2
NCN06,3817.95761191,5
FDH02,176.213595752,0
NCW18,3357.70576413,7
FDH57,1833.94227595,1
FDV35,2063.1301177,7
NCU29,2063.87879205,1
NCP02,1015.79077864,8
FDN44,2314.3208721,1
FDX03,1334.59205044,3
FDR11,836.472420586,0
FDA36,2965.55760706,8
FDP58,4579.14016919,5
FDH31,1435.20788846,7
FDH34,2698.9105797,6
FDS13,3684.27347037,6
FDT01,3605.85629667,3
FDY09,2925.64867886,9
FDV33,5408.77272449,5
NCW29,648.49330945,0
NCN17,1367.16858702,7
FDX01,1939.48521475,8
FDL03,3265.59044942,9
DRL59,1166.4619938,9
DRM11,5398.73120347,5
FDA43,3174.28331792,9
FDZ56,1277.31256369,0
FDI44,1717.19938464,3
FDB50,881.6461097,1
FDU15,-185.506513885,4
NCJ19,-55.5471693323,4
FDD48,1630.27034827,1
NCW42,3151.03992504,6
FDL24,2573.80626157,2
NCB30,2842.72872854,1
FDK25,2258.33227117,1
FDW28,3111.84631328,9
FDD47,2324.55403353,2
FDK16,380.054869674,4
FDW37,1388.92387853,8
FDA48,3067.89881278,6
FDA14,2045.29988363,2
FDV15,1227.71933446,1
FDN22,3908.88940528,9
NCD55,538.920197295,7
FDY43,2288.71686633,1
NCU05,1058.72965046,2
FDF10,1947.10349098,6
FDR39,3317.57752865,3
FDG40,395.403230785,1
FDZ28,1115.77419736,4
FDE02,1171.23772439,7
FDU60,2815.21527577,9
FDM21,3663.52361978,1
FDV52,750.779613744,4
NCW06,2712.33383778,1
FDX36,3160.84463489,6
FDT35,4014.58575637,5
NCL19,910.71641773,0
NCD31,2636.06401918,8
FDE53,849.418335347,4
FDW58,882.714437541,4
DRF48,2949.92881169,8
FDW57,2437.69887193,6
DRH13,1553.64505663,2
FDT33,2442.302788,1
DRK47,4876.91900059,5
FDY22,548.499922088,0
FDC35,2056.32982325,4
FDO03,3326.48071114,1
FDF24,1196.29468362,7
FDF56,3258.83651117,3
FDD28,727.437209278,1
FDG53,3618.21873035,5
FDO27,297.399347387,4
NCF54,3189.74442321,3
FDC20,2365.1075795,5
FDU10,764.319521875,8
DRA24,3170.02982536,3
FDA02,952.119962817,0
FDG10,856.662605523,2
FDW39,1459.69609762,0
FDP04,248.26553041,4
NCM55,2585.73268788,1
FDG47,3714.62467851,7
NCU41,2730.03741898,2
NCK31,690.896403689,2
FDZ46,1481.56595215,7
FDU13,3489.69890991,5
NCF19,644.921478726,7
NCJ43,2471.04659475,1
NCJ05,2165.08616492,7
FDS04,3453.20971381,5
FDX28,116.611627146,0
FDB41,2157.45762266,5
FDG53,2257.87397172,8
FDL15,964.985112848,0
FDQ08,1284.2975156,9
DRN36,1344.80159316,1
FDI46,3585.22848258,1
FDG16,4616.19053697,5
FDV32,746.791022134,1
FDF44,683.788360582,0
FDK04,1490.97718217,3
NCA41,2765.73377762,1
FDD51,432.816364319,2
NCZ53,2723.85994349,7
FDP01,3784.17981626,5
FDY25,2999.87665136,9
FDB17,3346.19173761,3
NCV54,2441.46006555,3
FDJ32,821.102198372,2
FDA37,2173.42674331,9
FDG35,2562.78835393,6
NCM05,4579.62065429,3
FDG45,3148.18752787,8
FDH28,409.072239852,1
NCE18,4005.31046179,9
FDH38,1712.76708879,7
FDR56,2784.75639382,1
FDH17,3039.64499217,5
FDD39,3483.05492246,9
FDB41,952.138863105,9
NCR53,3300.54217483,8
FDX46,784.339394156,2
FDV28,618.469608606,9
FDA08,3157.43186845,3
FDH45,478.671029619,2
NCS38,262.005880745,0
FDD40,1713.30756439,0
DRM59,2286.26634632,6
NCJ43,3280.07608562,3
NCN29,671.982087552,1
NCC19,2646.96608998,7
FDR56,2775.04639292,6
FDZ43,3909.38917992,9
FDJ32,-400.549129388,0
DRH03,1327.98645534,2
NCZ54,2252.87324052,6
FDE26,1998.40441667,2
FDS03,786.423421184,7
DRZ24,902.144889492,4
FDO48,4870.22468549,5
FDW39,2944.84809372,9
NCK05,1133.03580314,9
NCK30,3641.16009662,2
FDT27,4151.15239281,3
FDS08,1809.76643195,4
NCJ19,976.800680947,9
FDC58,539.135507794,7
DRE37,2621.95655452,1
FDW02,1856.4522688,6
FDJ02,1021.90873051,0
FDX09,2489.04150759,7
FDT31,1587.19840263,0
FDI24,2875.6633554,9
FDY09,2530.87649869,7
FDV28,277.187070319,7
DRM47,3170.71958503,9
FDT52,2903.73559074,4
FDI48,1489.65950863,3
FDY55,3650.28251231,2
FDU48,1824.82128816,1
FDN25,751.87046238,7
FDP20,2167.17745244,9
FDJ15,2729.88119335,1
FDD04,2666.89317246,3
FDY58,3313.47838026,7
FDR37,3395.14343266,3
FDF44,1838.85391007,1
FDD32,1180.54476544,7
FDR57,2306.73156568,2
DRG39,2362.92380747,5
FDX15,2066.71339966,2
DRN37,2299.88968881,7
FDW40,3532.44142251,5
FDB32,1710.53861462,9
FDM40,2594.44837244,3
FDE39,3327.73787018,5
DRH49,1183.66910094,2
FDT46,1041.45133561,9
NCF06,3760.45012499,6
FDP07,2737.40732545,2
FDC04,3456.48238215,1
FDZ32,1505.41484208,2
FDD50,2256.12856895,7
FDU56,2649.04852046,2
FDV34,1075.47510885,2
NCY41,370.70199411,1
NCK18,2668.1104759,8
DRH25,1138.46391689,9
FDT57,3726.06546002,8
FDV56,2347.30819477,3
FDV12,1369.80720039,7
FDN52,1122.48581429,2
FDX38,667.538970888,6
FDE47,2481.72893035,3
NCO07,3074.67465093,1
FDV09,3778.87693237,5
FDZ23,1935.370635,4
DRH51,1913.69668161,3
NCY54,2215.93980269,7
DRG49,3532.01445007,1
NCC19,3049.85974333,9
NCV53,3517.0656549,7
FDZ47,739.599034945,4
NCO26,2294.54614519,3
NCP02,798.202656176,7
NCW30,4563.61486298,3
NCN55,3695.13378952,8
FDB20,-182.914298364,0
DRL11,2245.59314461,1
DRD60,2634.76737307,7
FDW14,128.233063948,0
FDL27,-214.826701272,0
FDU09,1492.61678535,3
DRH36,2667.23387977,5
FDP34,3669.96207872,5
FDE04,2644.25299229,2
FDZ57,3501.81007291,5
FDF02,91.0644697763,0
FDG28,3586.51795029,7
NCI31,571.775665379,8
FDT43,691.192828814,1
FDU20,2038.62606945,8
