Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCO18,4281.82272045,5
NCW41,2198.55042301,1
FDM52,3817.92631967,5
NCF55,360.689251989,6
FDT09,2218.70490415,8
NCM19,1492.02201077,6
FDW12,2935.49351899,3
FDP15,2933.50262684,4
FDK36,612.261147358,7
FDZ25,2547.13170006,6
NCW06,3204.30668928,9
FDW60,2968.40556832,8
DRC49,1989.22596913,1
NCT17,2735.63905637,6
NCN06,3008.17155392,3
FDC45,2241.71817823,1
DRJ47,1762.77549979,4
NCF06,3843.8684688,7
FDE21,369.435172189,0
DRG27,308.754086268,1
FDW40,2378.75163618,9
NCO53,2730.97462511,8
FDE23,934.426561537,9
FDQ16,1773.44519157,8
FDS26,3759.31648462,7
FDZ13,-1004.60305821,0
FDS14,2652.15640364,9
FDC10,1637.64415154,7
FDY16,3056.22869019,9
FDJ20,1703.9015144,6
FDV43,398.967233726,6
FDZ32,3196.86590681,5
FDR23,2748.72744693,8
FDN24,508.151448855,6
FDE34,4222.82348566,5
FDU31,3215.09335812,1
FDW33,2153.33312786,3
FDU26,1961.86004072,8
FDE20,4240.9780265,5
NCW05,1253.02432118,6
FDB22,2812.45470613,3
FDO56,1941.15558889,8
FDA19,3489.41274659,5
DRI39,612.386204086,7
FDH52,1570.22126273,3
FDZ50,2636.66303821,6
NCN42,2115.36048375,6
FDB53,1892.63768884,1
DRG11,1471.66474243,2
DRK11,3894.91156481,5
FDQ60,1658.37372797,2
FDT36,223.815315572,2
DRG25,3536.16785885,3
DRJ23,3083.45247767,8
FDG05,2238.99658114,6
NCK06,2513.93269223,3
FDU52,2176.65649765,2
FDW07,1836.43197642,3
NCM17,429.919073371,7
FDA22,2339.56765242,7
NCA41,3605.94371303,3
FDF38,523.833229588,6
FDH52,1102.52990848,8
FDY58,2590.47518116,4
FDZ16,2694.46795743,7
NCM18,677.588321455,2
FDA22,3101.22665256,3
NCJ43,2554.33274063,6
FDI34,5051.35571361,5
FDG56,1036.91404899,8
FDS34,1864.88634262,8
DRC01,697.936586198,6
FDQ04,343.988448771,6
FDK04,685.613555995,6
FDT51,2034.32178697,9
FDV26,2851.30488498,2
FDS04,2307.53506857,9
FDW43,4215.30913603,3
FDQ28,893.986979123,0
NCK06,1731.12623115,2
FDS23,2460.00848157,3
FDZ36,1989.29863224,4
FDE56,1407.48293925,3
FDW10,4128.37386493,5
NCN14,2578.52585814,7
NCQ18,1153.19542685,7
FDW08,1286.34641516,2
FDU43,3500.10703648,6
FDR33,214.488906096,0
FDM24,803.165139998,0
NCZ05,1648.44560916,8
NCV41,1572.27558235,6
FDV11,3287.20102922,3
NCY05,334.165757292,6
FDV44,3578.35644857,3
FDW32,1499.28464766,9
NCU18,3673.35937932,5
NCC43,3603.62855537,6
FDW19,1521.61333418,1
FDN31,2730.88618341,6
FDI48,615.98282179,7
FDS24,1221.04716362,2
FDF46,1913.13738299,9
DRG23,2132.08194908,2
FDG14,2977.02332402,3
NCY30,3022.79369537,9
FDO28,2430.65626943,3
DRD24,2058.20603953,6
FDI33,1633.37403936,9
FDN32,3014.96487639,8
FDR16,3064.00108192,7
FDF26,2528.07637476,8
NCN29,1376.38927931,3
FDE20,2530.14427378,7
FDA46,2948.99878713,8
FDU28,2684.69175947,7
FDQ48,1411.02444413,7
FDV36,1754.67889624,1
FDR14,1191.12599623,3
FDP23,3197.43325961,2
FDP56,527.481918356,1
FDK48,-297.446879396,0
FDR48,2322.58104821,8
NCY29,1042.70716117,9
FDM22,1452.1455983,3
DRJ01,2183.15580968,1
FDZ43,3625.35868508,7
FDV03,2166.6584086,6
FDX11,4268.77784163,5
NCA41,4503.83102791,5
FDE38,2406.67065776,2
FDI27,1338.97525178,3
FDN32,2631.91571297,1
NCN43,1729.45433146,2
FDB47,4662.3366981,5
FDV03,2185.38440172,2
NCN30,1343.44409062,7
NCV54,379.346573927,0
FDV07,1468.28575737,1
FDP07,3229.06156135,9
FDK48,1743.81867008,3
FDM15,1426.54933894,4
FDY19,3315.26948251,5
FDK46,4105.82458385,8
FDY11,904.551412533,7
FDH09,865.095751311,8
FDO08,4098.67484139,5
FDU14,3649.55175098,1
FDD22,3146.35662581,5
FDM27,2104.71215271,2
FDL02,3091.24401102,5
NCA17,2060.02404383,6
FDE38,1636.73611724,4
NCG07,3129.32453035,9
DRC27,3600.29007561,1
FDA27,3837.88338557,6
FDW40,1954.25454746,7
DRI11,1585.03947919,1
FDN50,1636.20903138,8
FDR12,2826.64359682,8
FDT34,2895.56450936,5
FDW11,747.174801036,6
NCO30,4369.58025599,5
FDZ34,2762.29952826,2
FDU45,1608.68449962,2
NCD42,403.543860184,6
FDX25,2523.85327539,7
NCR29,930.170869647,8
FDX43,1660.55087209,4
FDB04,-160.21772226,0
FDR49,2057.61381666,5
FDS39,2819.91043757,3
FDW58,1480.66772457,7
FDG22,-306.29754031,4
FDG31,777.191918653,2
NCV53,5251.89551579,5
DRJ37,2133.90672551,6
FDV07,1529.70750593,6
FDW52,3227.96228463,3
FDT15,2714.45775106,7
FDD02,2419.4625234,3
FDM16,1012.38006974,6
NCE55,2664.70787918,8
FDB57,4125.66682852,3
FDQ04,341.830600515,1
FDQ47,-698.690574041,4
FDY14,3103.26443358,4
DRK37,2765.10942763,2
FDO25,2937.13159192,2
FDL57,4133.22748023,8
NCK29,2357.64542971,3
FDK46,5517.00880089,5
NCB43,1209.46436524,0
DRE01,5073.31286686,5
FDC46,3331.15263107,3
FDQ23,1455.99730043,7
FDX38,1041.36281741,9
FDG60,4235.52798955,3
FDW55,3737.7617296,2
FDP39,465.23947194,1
FDB20,1796.88300828,3
FDV21,1538.30192818,2
FDZ02,1307.83282423,1
FDP19,3281.73675844,5
FDA38,3605.12356447,6
FDH22,1606.45520343,7
DRM11,3869.43349242,7
FDO12,4506.76359065,5
FDT14,2010.08686169,9
FDW34,2294.84028671,0
FDG04,4479.27933679,5
FDW59,1947.11311295,3
FDR33,2300.01998664,3
FDP32,1661.443927,1
FDL13,5144.90182856,5
FDD22,1403.47122786,1
FDV40,2644.87519675,5
NCD55,742.236752198,8
FDQ20,-822.96285352,0
FDD28,678.446592125,7
FDC39,2859.59804682,7
NCR17,2067.36967209,9
DRO35,2441.96512188,3
FDF40,4190.57924695,9
FDR31,2878.76799899,3
NCQ41,2864.28643132,2
FDP38,882.715237112,8
NCU54,4645.77018469,5
FDG22,1164.7076726,3
DRK59,3373.16368919,1
FDC37,1760.50070692,8
NCO42,2018.6059172,1
NCT42,2159.88404158,2
FDX27,1171.17670711,6
FDV40,1780.85130549,3
FDT45,2298.4226877,5
FDS47,187.604361897,4
FDR45,3518.71546964,6
FDB03,3385.82482133,7
FDO49,681.697476298,6
FDU60,4116.72671655,5
FDB26,1463.37315465,3
FDB46,3087.02351343,2
FDQ37,1975.40298395,4
FDN03,3784.85375919,2
NCX30,3674.55931998,7
FDK32,1486.29693908,4
DRM47,2765.68035244,1
NCO02,1061.54176281,8
FDP04,783.385708182,1
NCO43,1772.89155567,9
FDD59,1001.572523,1
FDQ10,2479.48179318,2
FDW45,2093.68448854,6
NCK30,4156.32748948,9
FDU31,4014.52916456,3
NCQ17,1248.23722443,4
FDN01,2494.1373931,2
FDZ19,2867.93846726,9
DRG37,2287.14775801,2
FDE32,363.574568025,7
FDO34,2843.29355719,9
FDM04,-46.2297001058,4
FDZ25,2958.61665916,9
FDU08,1792.5453011,9
NCW30,3862.70359862,7
NCM18,603.962598862,1
FDS22,519.716240882,6
NCH18,3601.24259724,2
FDC23,2539.44979334,1
FDY46,2616.45831511,1
NCU06,3589.79862875,8
FDX57,1351.59259959,7
FDX36,4907.97032518,5
FDL16,311.629060365,7
FDT16,2592.42380391,0
FDN16,2197.55326615,3
FDC03,3147.81453395,8
DRF60,3465.41784918,1
FDS27,4625.89795105,5
FDP33,2323.56882734,0
FDJ36,2066.94015244,3
NCR42,226.590559094,1
FDV14,1137.09451997,2
NCP42,2867.01643727,6
FDB50,2535.47552434,5
NCC30,4247.61634442,5
FDA23,2162.27130016,3
FDW16,1269.65391506,2
FDQ52,2141.33879043,0
FDB58,2548.08696903,9
NCP29,1106.4892183,9
NCM05,3867.81755588,7
FDO25,2892.02306563,1
NCM54,2029.63784955,8
NCL54,2699.40787923,8
FDL39,1309.26244074,0
FDF53,3368.75975206,3
NCQ42,1771.0856864,6
FDF58,753.006215422,1
FDZ04,797.858367962,6
FDE26,1168.42198834,4
FDS60,2615.12538948,2
FDV58,2731.62393892,2
FDM04,638.91254679,7
FDE08,2062.12311264,6
NCB43,3018.93534805,9
FDU11,247.736708431,0
FDF22,2329.87902241,4
FDE24,1861.88117084,1
DRJ49,2200.98967113,8
NCQ53,3487.08381778,6
NCL41,273.865436736,1
FDR22,1537.70238575,1
FDH04,1335.28219149,6
DRH15,399.428760864,7
FDY40,938.337064559,9
NCI17,1144.89254011,6
NCC18,2157.68998612,1
FDY28,4661.0193633,5
FDB45,3133.25123301,5
NCL30,2528.51577882,3
FDM10,3044.0840883,2
FDH22,3320.31021606,5
NCZ53,2776.05564934,2
NCI18,3229.35054635,1
FDH14,3744.25354373,5
FDR36,2099.28550897,5
FDW01,2120.58743986,7
FDK02,3242.44243698,5
FDJ02,2950.93648701,3
FDU55,3801.0373212,1
NCV18,2691.98189485,5
FDH14,2786.95182708,3
FDZ37,1267.56423902,7
FDX49,3809.11395465,9
NCD43,1741.8143157,8
FDZ07,656.133825245,1
FDK43,1783.2154301,6
FDR32,4136.14104264,3
FDT39,2203.8560825,1
NCV54,1671.76188465,2
FDF38,1313.24859831,3
FDV60,3091.81828238,8
FDH44,3818.65638083,5
FDS21,1107.42549823,8
NCL41,331.621497817,7
FDM46,1064.60212313,2
FDU27,396.95066503,7
NCJ54,3386.81148249,2
DRG51,3257.9343524,3
NCA29,1749.25394919,4
FDR47,2748.30484515,7
NCL19,3718.29252897,5
DRG01,1424.16087486,9
FDG10,1082.15670679,8
NCV05,2607.92211981,9
NCH18,2846.8234664,4
FDV14,1923.10959755,3
DRJ23,2791.45351982,6
DRJ11,2967.58267823,8
FDZ03,2687.20908122,2
FDI27,-748.796103058,0
FDJ14,1900.05845199,3
FDU32,1706.20907105,2
FDD47,4033.59457971,5
DRF36,2814.21754557,6
FDM21,4057.10847984,8
FDV10,1256.42543383,3
FDH60,3606.79687712,3
FDX47,1008.95059775,0
FDT19,1547.89225348,4
FDO11,3781.94298349,7
FDH24,3979.82601519,5
FDL02,2207.89959734,3
FDB02,3043.82445491,9
FDA43,3094.72783295,8
FDG52,476.265430884,7
DRC12,2717.98966017,1
FDY37,2872.51934999,3
NCU18,1955.73031521,7
FDU09,672.847988917,6
DRJ25,2102.61871034,5
DRE12,2328.66145689,3
DRL47,1785.04031797,2
DRK01,1576.5624579,8
FDC22,1824.49836384,4
FDG44,467.282507299,1
FDW04,1854.09136282,6
FDK09,3681.47928002,9
NCN43,1733.61123313,6
FDG04,3202.20896485,9
FDH32,-124.488463965,0
DRI47,2138.36065912,2
DRE15,988.158971065,1
FDY11,934.649929476,6
FDO60,930.365594899,9
FDQ20,1245.58035683,3
FDO57,3873.56834654,5
FDT14,746.141651208,4
FDA57,841.10496989,9
DRN35,350.583842092,2
FDJ03,872.378146456,8
FDX28,1245.57766675,2
DRE25,1186.39569322,7
FDR09,4066.82665684,8
FDB23,3413.30863741,6
FDO08,2376.39456952,7
FDQ23,1835.24727205,9
FDW04,1795.81361823,1
DRK13,1406.26223821,0
NCL17,3645.77581658,5
FDY21,2600.82989896,6
FDJ38,4484.67505544,5
FDA37,1058.52409249,4
FDV43,370.313366787,1
FDL36,1462.77756744,8
FDD53,423.781090756,7
FDZ19,1104.48928252,0
FDV21,1532.11082594,7
NCL54,3198.5525324,3
DRI47,3803.33564641,5
DRG03,2656.47423801,9
FDG21,1941.11841415,1
FDW03,2291.09055288,3
NCI55,1999.74504839,8
DRC36,1870.9667861,4
FDH22,1642.45577742,2
FDV20,1799.44332395,7
NCU41,4454.72162346,5
FDN46,2988.96259109,5
FDK50,2342.72208152,7
NCA05,3792.57436186,5
DRH01,3216.08159281,3
FDT08,2898.88267798,3
FDM08,4109.1913394,3
FDZ07,701.908979981,6
FDS22,576.169276777,2
FDV35,3786.01857433,5
FDI28,-250.503021377,0
FDW58,3202.43082587,5
FDT52,3656.84434727,7
FDY34,2734.45038762,8
FDR10,2625.00221159,8
FDK57,1606.4807638,2
FDR02,3219.72017228,5
FDX49,3692.93638743,8
FDQ20,735.726571173,8
DRK23,3708.55451148,7
NCW06,3036.58136309,8
FDR31,2123.90294889,2
NCE43,2252.3849786,1
DRO59,2694.95314503,5
FDN09,4032.83808338,9
FDR11,2489.85927072,8
FDO57,2135.29808336,1
NCX18,2901.3518971,2
FDB05,4399.05818642,3
FDQ08,1608.86115721,3
NCG43,1185.71839595,6
FDJ56,1095.65718305,1
FDA13,-1045.26073498,0
FDO56,1660.21791749,2
FDB37,4413.76652088,3
FDZ02,2152.34850202,3
FDQ24,3932.58722851,8
FDM16,958.751213924,1
FDU35,1723.32632567,9
FDT35,2415.75060963,6
NCX30,4086.53106213,9
FDG04,2777.16391182,2
FDI12,1105.21484764,6
FDE35,769.705102317,6
NCP14,3013.15152351,5
NCY53,1460.18456298,7
FDP49,673.323890677,2
FDQ04,393.622685357,2
FDM39,2570.18358748,6
FDO58,1591.493124,4
FDC56,1531.81698704,2
NCQ54,2720.49976052,8
FDV10,2153.25005489,5
NCK17,705.014179005,8
NCF55,2074.35368411,5
FDV33,3851.51110228,1
NCH29,578.516298347,4
FDA37,3477.30400669,5
FDH46,2216.56435863,3
FDS25,1417.49604903,6
FDH04,2989.66071733,5
FDX52,3118.19750098,8
NCD42,408.679617676,2
FDW47,1697.20526561,2
FDL25,2849.8956813,5
NCJ06,366.680814339,0
FDY09,2457.86435607,1
FDS40,704.41994038,8
FDH41,3089.82541347,2
FDG38,1157.68686075,6
FDU03,4259.78441431,5
FDV20,2093.5985556,8
DRB13,2899.82663633,7
NCQ30,1617.92510936,1
NCH06,3483.57001348,1
FDU50,2344.62356663,3
NCO42,1356.47347426,4
FDW09,1895.660717,3
FDH04,1255.14235918,1
FDC21,1517.04961103,7
FDL21,948.763328895,9
FDM46,-376.750822687,0
FDT22,-200.070865218,4
FDB28,2809.54730177,6
FDI12,1926.83639759,3
FDA28,1797.90304844,7
FDF59,1668.67265985,1
FDM45,3358.96375565,5
FDQ56,995.390430067,2
FDR46,2327.13561817,9
FDT01,2869.86364648,1
FDD16,2654.63565182,5
NCU30,1013.05295527,0
FDM40,413.195996982,0
FDI56,1165.1260361,6
NCS30,1629.23413641,1
FDU08,1365.80018541,2
FDX51,4605.13121457,5
FDA43,2819.25373592,7
FDX59,-1000.90857576,0
FDC37,2256.31107682,3
FDP58,2987.08488889,1
NCY42,2045.8182781,6
FDF21,3562.06168141,3
FDU10,2116.60111872,5
DRL47,2561.69192902,3
FDA58,4177.59187659,3
FDJ22,3194.28635295,9
FDK50,2613.40194252,8
FDO38,963.352291135,6
DRF60,3540.84075382,6
NCZ42,2821.8528421,4
FDD35,2088.56694566,9
FDL25,1151.68184608,7
FDJ16,514.333789174,1
DRK59,3866.14364238,9
FDI50,3759.18853692,8
NCB19,1058.56529643,7
DRI37,644.35876447,6
FDA14,3751.49888186,5
FDC08,4076.87590465,3
FDS45,1779.0952898,8
FDI21,1233.23409057,9
DRJ47,2538.34885673,6
DRE37,4368.54908542,5
FDT55,3092.82349752,3
NCG42,3477.27358324,5
FDA31,2783.37980124,9
NCW42,3480.89910096,8
FDF50,2727.98294811,2
FDK56,2991.72599745,9
FDX10,281.510079447,6
NCK07,4001.64143599,5
FDZ49,3166.36221705,2
FDR33,1447.62305184,1
FDO44,2234.9095507,3
FDA20,2954.93667597,8
NCL30,1751.1574539,7
FDI05,39.7742774789,4
FDQ12,4161.40820954,3
FDH47,1170.88870022,2
FDH34,3488.68631243,3
FDF29,2217.4909757,8
FDG40,1121.50090238,3
NCE18,3701.04424722,2
FDP21,1529.21741734,0
FDY50,979.558161546,1
FDB36,2290.73712124,9
NCZ29,2141.10119295,9
FDU20,2516.07047779,3
FDO56,1618.91230302,1
FDW31,3354.31624158,9
DRH59,912.404554812,1
NCB30,2885.76570581,2
FDK43,3498.47717931,5
FDW43,3440.97868969,7
NCL19,2020.68704392,2
FDJ27,1558.6346837,8
FDC45,2574.74519836,8
FDY40,572.015941378,6
NCM41,1219.30465449,6
NCK18,1716.75906489,4
FDP37,2083.80114819,9
FDA27,5532.92077058,5
NCX30,3656.3460403,6
FDR09,3731.05378876,2
FDG08,4025.82763263,5
NCU30,2301.81345708,1
FDB16,1168.53221439,2
FDM16,1015.75860245,2
FDC48,1060.06578335,1
NCF18,2946.17655183,8
FDU46,2030.10166561,3
FDH41,3863.47236678,3
NCN42,814.337160506,0
FDU49,1526.91376708,8
FDB20,2687.26140734,5
FDG50,546.976306717,4
FDW20,1715.96860161,7
NCO55,1825.26203337,9
FDX48,2555.398887,8
FDU48,2133.39188624,8
FDR48,1190.38451889,4
FDK27,1698.22793733,1
FDT35,2312.31263188,1
FDN12,1876.96566194,9
NCE31,-799.724464471,4
FDL21,536.175858759,2
FDV56,1559.09305534,2
FDR16,3100.1865009,2
NCP41,1945.17024715,9
FDJ27,1234.93750149,1
FDA07,1782.09297125,2
FDK55,1626.5114282,9
FDM33,3576.30309321,9
FDY46,2972.97591937,8
FDD36,1960.41902531,8
FDB12,3029.64759058,5
FDF28,1090.29750107,4
NCE07,1369.05977109,4
FDW50,4005.38898987,5
NCW18,3441.38077565,2
NCJ17,71.2346455718,4
DRZ24,287.058966271,0
FDS07,1492.79161763,6
NCW05,-138.819154409,0
FDZ22,1864.27884308,3
FDK02,1784.75534447,8
FDZ45,4478.95294888,5
FDL25,1419.58422728,8
FDS08,2509.18870252,7
NCZ42,5189.67421805,5
FDX57,1335.01196412,6
FDF21,3066.42348511,8
FDJ56,1887.59501927,3
FDX10,217.068920518,1
DRG48,2130.78675454,6
DRN37,2629.84372001,8
NCY41,1053.90818777,3
FDN28,1479.50897206,7
FDE34,2504.61203101,7
FDR10,2382.42871439,7
FDC32,1149.69597381,2
DRG13,2674.52493278,8
FDP59,1886.82591368,9
NCT53,1050.31953171,0
FDL57,5494.47890156,5
FDN32,1446.9540061,0
FDK09,4032.65007802,3
FDA52,1086.82188662,0
FDC57,3259.47973295,9
FDI09,3420.31127773,6
NCB07,3088.29670364,8
FDP26,1248.49108005,6
FDP40,3301.05989202,5
FDL15,2080.67582512,1
FDV07,1837.27546888,8
FDS03,750.858702851,2
FDE50,3212.42437807,9
FDQ15,897.917110068,2
FDQ33,690.80211613,0
FDT22,517.68598861,1
DRO35,1668.18778919,6
FDJ41,4334.83411827,9
FDQ27,1475.6199659,6
FDC26,1417.93143371,2
NCF43,3674.0516597,5
NCR50,2207.99796719,6
FDE39,2462.42011938,3
FDN49,2034.87532378,5
DRG11,1439.16092303,6
NCA18,2009.38837155,9
FDM36,3293.7137417,3
FDW32,1095.46366374,2
NCQ18,-242.201355061,0
FDX14,2621.5750615,5
FDD46,2005.92958511,2
FDI34,2603.55758568,4
NCJ17,930.976582331,6
FDB52,3820.71211088,6
FDV55,2796.65244502,3
FDC57,3094.88138308,8
FDB29,1910.84790634,8
NCO43,1331.8579672,6
FDG44,518.524574564,7
FDJ34,1718.56728958,7
FDH40,1498.41851804,9
NCD07,3193.73500366,5
FDB41,474.2000744,2
FDH47,1968.97562709,3
DRK37,2772.73708447,6
FDM25,1825.58045266,4
NCX06,2655.937434,7
NCS05,1890.3415699,2
FDS39,2037.78959499,7
FDC47,4878.75933031,5
FDG20,2426.83455003,1
DRL23,1529.22905197,2
FDY33,2152.83632831,1
NCH18,3572.4910526,7
FDX47,2290.27584104,6
NCB06,2187.01882418,7
FDP36,976.419731721,9
FDW44,3328.54570712,3
NCU41,3536.29629937,3
NCS17,1501.16338442,8
FDD46,2051.87748202,6
FDE45,2567.77425012,2
FDI09,3416.54560832,2
NCJ54,2075.97060638,0
NCA29,3273.22011926,3
NCN41,3363.36931576,5
FDY34,2447.11628765,6
NCG55,1589.54665691,6
DRM49,677.629133367,8
NCB42,2062.15730093,9
FDE58,1580.23394485,7
DRJ25,373.423696137,1
FDS47,-385.109903334,0
FDY21,3085.13145697,9
NCI54,1464.25979496,1
FDO24,2053.05210831,2
FDY43,2333.18694412,6
FDF35,2050.08406097,3
NCP29,-152.618397451,4
FDN28,3146.99240503,5
FDJ50,1432.55117557,3
FDQ14,3807.47111526,5
FDC37,1499.66109485,6
FDN08,1912.23638951,8
FDD04,1913.79518931,6
FDW34,4380.60973048,3
FDP04,860.857046433,2
NCG07,2691.50445989,2
NCN14,3347.95050452,3
FDJ16,581.097754072,7
NCM42,1498.12971385,7
NCF19,850.944828798,8
FDY21,3423.50223023,3
FDY19,1599.8976676,6
FDV09,2151.288118,7
FDA28,1729.27426997,1
FDC38,2530.79494023,3
FDL28,3399.59495853,7
NCH43,3544.57625801,9
NCN53,331.366538904,7
NCW05,1292.70718171,2
NCO30,3498.42552119,3
FDT04,-535.171034382,4
FDB27,3627.75843557,3
NCK07,2296.48333649,1
NCA53,528.668585344,1
FDB33,3118.10978098,3
FDU37,989.605087207,2
FDR13,1667.09082813,6
FDE45,2999.2807891,9
FDV37,2838.98557702,2
FDX44,468.741700354,4
NCL06,3806.22213232,2
FDJ28,2791.93838508,7
FDX55,3607.34318806,9
NCK17,1207.02364865,3
FDH52,815.20594758,6
FDN13,2877.24681344,5
FDK44,3124.38670953,3
FDU16,1384.90382799,8
FDZ07,696.922635557,2
NCN06,3908.89342561,5
FDH02,19.9578448028,0
NCW18,3414.44821275,7
FDH57,1771.74212326,1
FDV35,2070.69602988,7
NCU29,2009.03538849,1
NCP02,981.928735846,8
FDN44,2273.66619772,1
FDX03,1283.67684756,3
FDR11,748.240142669,0
FDA36,3028.39515683,8
FDP58,4711.50485247,5
FDH31,1390.82449247,7
FDH34,2721.11726588,6
FDS13,3775.42150471,6
FDT01,3695.27997604,3
FDY09,2983.75979035,9
FDV33,5564.32032508,5
NCW29,513.648796947,0
NCN17,1324.13458234,7
FDX01,1952.25678932,8
FDL03,3341.31467828,9
DRL59,1139.27604486,9
DRM11,5565.3635749,5
FDA43,3254.62634954,9
FDZ56,1175.801055,0
FDI44,1693.8912004,3
FDB50,792.237661101,1
FDU15,-306.489115518,4
NCJ19,-159.339892221,4
FDD48,1558.82393224,1
NCW42,3197.82420022,6
FDL24,2593.63185151,2
NCB30,2825.55913797,1
FDK25,2238.75221917,1
FDW28,3192.20615224,9
FDD47,2347.84516392,2
FDK16,316.832841405,4
FDW37,1389.48078966,8
FDA48,3126.36725737,6
FDA14,2043.69832977,2
FDV15,1152.74061436,1
FDN22,4034.71578917,9
NCD55,448.198666997,7
FDY43,2259.37066509,1
NCU05,1003.55104276,2
FDF10,1951.31808881,6
FDR39,3369.91976627,3
FDG40,261.417593671,1
FDZ28,1068.08052739,4
FDE02,1134.04320716,7
FDU60,2876.48992162,9
FDM21,3694.38078995,1
FDV52,705.540807354,4
NCW06,2692.53190094,1
FDX36,3226.21808858,6
FDT35,4111.17090156,5
NCL19,782.545197337,0
NCD31,2677.76395431,8
FDE53,783.042656788,4
FDW58,808.043793501,4
DRF48,3017.72713077,8
FDW57,2460.78858474,6
DRH13,1520.61149701,2
FDT33,2408.27973845,1
DRK47,5016.7486039,5
FDY22,445.939891453,0
FDC35,2076.79967852,4
FDO03,3338.475982,1
FDF24,1143.23579003,7
FDF56,3315.73712896,3
FDD28,612.953859152,1
FDG53,3689.78662445,5
FDO27,247.551513848,4
NCF54,3227.74876176,3
FDC20,2369.54658699,5
FDU10,718.12387399,8
DRA24,3208.05354071,3
FDA02,835.937876104,0
FDG10,784.39349535,2
FDW39,1366.92885463,0
FDP04,146.991344961,4
NCM55,2561.84633195,1
FDG47,3792.02046333,7
NCU41,2756.49415243,2
NCK31,611.018856141,2
FDZ46,1448.17470177,7
FDU13,3579.77705228,5
NCF19,561.54545585,7
NCJ43,2436.81488166,1
NCJ05,2159.31703286,7
FDS04,3533.09471982,5
FDX28,-27.1569202663,0
FDB41,2162.29463471,5
FDG53,2289.74997748,8
FDL15,852.226147152,0
FDQ08,1260.50780738,9
DRN36,1259.40131009,1
FDI46,3615.71654073,1
FDG16,4744.47349805,5
FDV32,639.516093664,1
FDF44,563.259956772,0
FDK04,1449.91911524,3
NCA41,2745.80258428,1
FDD51,360.42317639,2
NCZ53,2744.0686358,7
FDP01,3865.63803909,5
FDY25,3066.93750086,9
FDB17,3394.69968754,3
NCV54,2440.60847712,3
FDJ32,757.019038308,2
FDA37,2202.83764954,9
FDG35,2570.76490285,6
NCM05,4691.88262985,3
FDG45,3241.32229766,8
FDH28,286.887284746,1
NCE18,4116.86816732,9
FDH38,1684.24272071,7
FDR56,2780.16001937,1
FDH17,3075.61612009,5
FDD39,3579.4628068,9
FDB41,924.78428551,9
NCR53,3398.06153504,8
FDX46,715.543297299,2
FDV28,590.328586783,9
FDA08,3198.19280081,3
FDH45,404.349588825,2
NCS38,125.883221658,0
FDD40,1630.03409262,0
DRM59,2287.52833725,6
NCJ43,3321.49408022,3
NCN29,544.080423461,1
NCC19,2675.908949,7
FDR56,2813.46315289,6
FDZ43,4024.88906587,9
FDJ32,-576.276376175,0
DRH03,1287.11222633,2
NCZ54,2259.375398,6
FDE26,2000.02852164,2
FDS03,720.755671973,7
DRZ24,854.778207356,4
FDO48,5001.69941282,5
FDW39,3007.93313818,9
NCK05,1109.57302828,9
NCK30,3715.33459379,2
FDT27,4244.0466743,3
FDS08,1801.24151224,4
NCJ19,950.54819862,9
FDC58,453.249213393,7
DRE37,2608.56002009,1
FDW02,1840.41710159,6
FDJ02,907.685270511,0
FDX09,2505.36584089,7
FDT31,1496.85805909,0
FDI24,2945.36142736,9
FDY09,2541.9798643,7
FDV28,199.250641365,7
DRM47,3249.43477177,9
FDT52,2946.49801156,4
FDI48,1449.4102663,3
FDY55,3731.39456317,2
FDU48,1765.97768424,1
FDN25,683.300733671,7
FDP20,2192.08788271,9
FDJ15,2710.66384339,1
FDD04,2690.20088805,3
FDY58,3366.45083371,7
FDR37,3451.05094623,3
FDF44,1781.16468584,1
FDD32,1127.11440219,7
FDR57,2309.67366719,2
DRG39,2372.50811979,5
FDX15,2079.77621181,2
DRN37,2313.75451684,7
FDW40,3611.5470525,5
FDB32,1708.56761675,9
FDM40,2626.80503915,3
FDE39,3383.73048759,5
DRH49,1130.231625,2
FDT46,1006.54967521,9
NCF06,3833.42251434,6
FDP07,2773.85254704,2
FDC04,3477.21582734,1
FDZ32,1472.38872346,2
FDD50,2275.18751997,7
FDU56,2673.48101072,2
FDV34,1013.57996444,2
NCY41,237.738651458,1
NCK18,2710.36603978,8
DRH25,1106.23044992,9
FDT57,3823.78211603,8
FDV56,2340.35417142,3
FDV12,1331.33221014,7
FDN52,1086.27575009,2
FDX38,592.541864969,6
FDE47,2483.72545096,3
NCO07,3066.79473187,1
FDV09,3851.38340887,5
FDZ23,1935.5987422,4
DRH51,1902.26000431,3
NCY54,2236.71156011,7
DRG49,3560.79115202,1
NCC19,3126.8874129,9
NCV53,3576.40920644,7
FDZ47,673.711707221,4
NCO26,2294.47915284,3
NCP02,725.217483643,7
NCW30,4666.67602181,3
NCN55,3796.53278652,8
FDB20,-348.843442017,0
DRL11,2208.09011628,1
DRD60,2654.30219106,7
FDW14,-30.33245315,0
FDL27,-395.139165169,0
FDU09,1451.07730795,3
DRH36,2687.16720566,5
FDP34,3756.67492015,5
FDE04,2663.24545263,2
FDZ57,3563.20162985,5
FDF02,-46.933602649,0
FDG28,3657.23059867,7
NCI31,521.168761211,8
FDT43,568.008549051,1
FDU20,2052.90453261,8
FDD53,388.78872673,1
